Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
མེ་མཛད་ཡེ་ཤེས་ཀྱིས་མཛད་པ་རྫོགས་སོ།།,འགྲོ་ ཀུན་ སངས་རྒྱས་ ཐོབ་པ ར་ ཤོག །། འགྲོ་ ལ་ ཕན་ གྱུར་ ཅིག །། དགེ འོ །_། #བཀྲཤིས །།,,,འགྲོ་ ཀུན་ སངས་རྒྱས་ ཐོབ་པ ར་ ཤོག _། འགྲོ་ ལ་ ཕན་ གྱུར་ ཅིག _། བཀྲ་ཤིས །།,,K,,,,✓,,,,,p d n 13.79%,p ; d (1), །_།(997103), སོ།_།(78917), རྫོགས་སོ།_།(105); n ; ,T1571,28
མ་ལ་གནས་པའི་ཧྲཱིཿས་ས་སྙིང་ག་བྱིན་གྱིས་,བརླབས་པ འོ,,བརླབ་པ འོ,བརླབས་པ འོ,། །མགོ་བོར་ཨོཾ་དཀར་པོ། མགྲིན་པར་ཨཱཿ་,K,,,,,⟶,,,,p=n d 62.07%,p བརླབས་པའོ(54), བརླབས་པའོ།_།(54), གྱིས་བརླབས་པའོ(49), གྱིས་བརླབས་པའོ།_།(49), བྱིན་གྱིས་བརླབས་པའོ།_།(49); d ; n བརླབས་པའོ(54), བརླབས་པའོ།_།(54), གྱིས་བརླབས་པའོ(49), གྱིས་བརླབས་པའོ།_།(49), བྱིན་གྱིས་བརླབས་པའོ།_།(49); ,T1571,13
ཧྲཱིཿ་དམར་པོ། དེའི་འོད་ཟེར་གྱིས་འགྲོ་བ་,སྦྱངས་,,སྦྱངས་,སྤངས་,ཏེ། སླར་འདུས་པ་དང་། དེ་དག་ཐམས་,K,,,,,≠,,,,p=d n 20.69%,p སྦྱངས(155), སྦྱངས་ཏེ(88); d སྦྱངས(155), སྦྱངས་ཏེ(88); n སྤངས(803), སྤངས་ཏེ(479); ,T1571,7
གསུང་དང་། ཐུགས་དང་། ཡེ་ཤེས་སེམས་དཔའ་,སྐུལ་,,བསྐུལ་,སྐུལ་,ཏེ་སྤྱན་དྲངས་ལ་ཡི་གེ་སོ་སོ་ལ་ཐིམ་,K,,,,,≠,,,,p=n d 62.07%,p སྐུལ(13); d བསྐུལ(158), བསྐུལ་ཏེ(62); n སྐུལ(13); ,T1571,14
དོན་གྱི་ཕྱིར། །ནམ་མཁའི་རྡོ་རྗེ་དེང་བདག་,གསོལ,,སྩོལ,གསོལ,། །ཞེས་གསོལ་བ་བཏབ་པས་རིགས་ལྔའི་ཐུགས་ཀ་,K,,,,,?,,,,p=n d 62.07%,p གསོལ(5526), གསོལ།_།(2154); d སྩོལ(267), སྩོལ།_།(248), བདག་སྩོལ(48); n གསོལ(5526), གསོལ།_།(2154); ,T1571,24
སྡིགས་མཛུབ་མཛད་པའི་རྡོ་རྗེ་བསྣམས་པ། གཡོན་,,,ན་,,ཁྲག་གིས་བཀང་བའི་ཐོད་པ་དང་ཁ་ཊྭཱཾ་ག་,K,,,,,,≡,,,p=n d 62.07%,p (1), ཁྲག(60), གཡོན(68); d ན(73509), ན་ཁྲག(48), གཡོན་ན(187); n (1), ཁྲག(60), གཡོན(68); ,T1571,9
ག་བསྣམས་པ་བསྐལ་པའི་མེ་ལྟ་བུའི་གཟི་བརྗིད་,ལྡན་པ་ དང ་།_,,དང་ ལྡན་བ །_,ལྡན་པ་ དང ་།_,བདེ་བ་ཆེན་པོ་དང་ཐུགས་རྗེ་ཆེན་པོའི་རང་,K,,,,,,≡,,,p=n d 62.07%,p ལྡན་པ་དང་།_(1386); d ; n ལྡན་པ་དང་།_(1386); ,T1571,10
ནོ། །ཉི་མ་ལ་གནས་པའི་ཧྲཱིཿས་ས་སྙིང་,ག འི་,,ག་,ག འི་,བྱིན་གྱིས་བརླབ་པའོ། །མགོ་བོར་ཨོཾ་དཀར་པོ། ,K,,,,,,≡,,,p=n d 62.07%,p གའི(1712), སྙིང་གའི(188); d ག(330), སྙིང་ག(310); n གའི(1712), སྙིང་གའི(188); ,T1571,12
བཏབ་པས་རིགས་ལྔའི་ཐུགས་ཀ་ནས་མཁའ་འགྲོ་མ་,ལྔ་,,ལྔ་,,ཕྱག་ན་བུམ་པ་ཐོགས་པ་བྱུང་ནས། རྡོ་,K,,,,,,≡,,,p=d n 20.69%,p ལྔ(497), མ་ལྔ(392); d ལྔ(497), མ་ལྔ(392); n (1), མ(4286), ཕྱག(88), མ་ཕྱག(49); ,T1571,25
པ་དང་། གསང་བའི་མཆོད་པ་དང་། ཕྱིའི་,མཆོད་པ་ དང ་_།།,,མཆོད་པ འོ _།།,མཆོད་པ་ དང ་_།།,དེ་དག་གི་སྤྱན་སྔར་སྡིག་པ་བཤགས་པ་དང་,K,,,,,,s,,,p=n d 62.07%,p ; d ; n ; ,T1571,4
མཛད་ཡེ་ཤེས་ཀྱིས་མཛད་པ་རྫོགས་སོ།།,,,,,,K,,,,,,,[ ],,p=d=n 3.45%,p (1), །།(216); d (1), །།(216); n (1), །།(216); ,T1571,29
