Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
ཡིས། །གནོད་སྦྱིན་བྱ་རོག་གདོང་གི་ཐུགས་དམ་,བསྐངས,,བསྐང,,། །ཐུགས་དམ་བསྐོངས་ལ་བར་ཆོད་བཟློག །མཧཱ་,K,,,,,⟶,,,,p d 60.00%,p བསྐངས(4); d བསྐང(186), བསྐང་།_།(50); ,N4972,21
ཐམས་ཅད་བཟློག །དཔྲལ་བའི་དབྱིངས་ནས་བྱ་ཁྱུང་,འདིང་བ་,,ལྡིང་བ་,,ཡིས། །སབདག་ཀླུའི་བྱད་སྟེམས་ཐམས་ཅད་བཟློག །,K,,,,,≠,,,,p d 60.00%,p ; d ལྡིང་བ(49); ,N4972,11
བཟློག་པ་ནི། །ནག་པོ་སྟོང་གིས་རུ་དར་,འཆར,,འཕྱར,,། །བྷྱོ་བྷྱོ་སྡང་བའི་དགྲ་ལ་བྷྱོ། །བཟློག་,K,,,,,≠,,,,p d 60.00%,p འཆར(89), འཆར།_།(86); d འཕྱར(30); ,N4972,18
ཁྱོད་ཀྱི་ཐུགས་དམ་དུས་ལ་བབ། །བདག་ཅག་,རྒྱུ་,,སྒྱུ་,,སྦྱོར་འཁོར་བཅས་ལ། །དགྲ་དང་བྱད་ཁ་ཕུར་,K,,,,,,≡,,,p d 60.00%,p རྒྱུ(523); d སྒྱུ(1); ,N4972,7
དམར་པོ་མེ་ལྟར་འབར་བ་ཡིས། །ཉོན་མོངས་,ཤེས་པ འི་,,ཤེས་བྱ འི་,,བག་ཆགས་ཐམས་ཅད་བཟློག །ཕྱག་གཡས་གྲི་གུག་,K,,,,,,≡,,,p d 60.00%,p ཤེས་པའི(7340); d ཤེས་བྱའི(141); ,N4972,9
ཛ་གད་སྨན་དང་བདུད་རྩི་འདི། །བྱ་རོག་,སྡོང་,,གདོང་,,གི་ཞལ་དུ་བཞེས། །རྣལ་འབྱོར་བདག་ལ་དགྲ་,K,,,,,,≡,,,p d 60.00%,p སྡོང(1255); d གདོང(1992), གདོང་གི(142); ,N4972,13
སྒྲོལ། །འཇིག་རྟེན་མི་དང་མི་མེན་གྱི། །,རིགས་,,རིག་,,སྔགས་བྱད་ཁ་རྦོད་སྟོང་བཟློག །དུས་ལ་བབ་,K,,,,,,≡,,,p d 60.00%,p རིགས(336), །_།རིགས(8498); d རིག(265), །_།རིག(2202), རིག་སྔགས(4815), །_།རིག་སྔགས(871); ,N4972,14
ཐོང་། །ཕྱོགས་བཞི་མཚམས་བརྒྱད་སྟེང་འོག་བཅུའི། །,རིགས་,,རིག་,,སྔགས་བྱད་ཁ་རྦོད་སྟོང་བཟློག །རིག་འཛིན་རྒྱུ་,K,,,,,,≡,,,p d 60.00%,p རིགས(336), །_།རིགས(8498); d རིག(265), །_།རིག(2202), རིག་སྔགས(4815), །_།རིག་སྔགས(871); ,N4972,16
བཞེངས་ལ། །དོ་ནུབ་བཟློག་པའི་དཔུང་ལ་བྱོན,།།།_།,,།_།,,ཧཱུཾ་ནག་པོ་སྟོང་གི་ཚོགས་དང་བཅས། དུར་,K,,,,,,,[ ],,p d 60.00%,p ; d །_།(997103), བྱོན།_།(78); ,N4972,2
ལ་དྲོངས། །མགོན་པོའི་རུ་དར་དགྲ་ལ་ཆོར,,,,,། །མགོན་པོའི་མདུན་དྲངས་དགྲ་ལ་ཆོད། །,K,,,,,,,[ ],,p=d 40.00%,p (1), དྲངས(45); d (1), དྲངས(45); ,N4972,5
ཆོར། །མགོན་པོའི་མདུན་དྲངས་དགྲ་ལ་ཆོད,,,,,། །མགོན་པོའི་ཁྲམ་ཁ་དགྲ་ལ་སྤོས། །མགོན་,K,,,,,,,[ ],,p=d 40.00%,p (1), ཁ(195); d (1), ཁ(195); ,N4972,6
། །ཁྱུང་དང་དུར་བྱ་ལ་སོགས་མཁའ་ལ་འདིང་,,,,,། །གཅན་ཟན་ཅེ་སྤྱང་ཚོགས་རྣམས་ཕྱི་ལ་རོལ,K,,,,,,,[ ],,p=d 40.00%,p (1), ཅེ་སྤྱང(177); d (1), ཅེ་སྤྱང(177); ,N4972,8
ཐམས་ཅད་བཟློག །སྟག་གི་ལྤགས་པའི་པ་སྡུལ་,,,,,ཆེན་པོ་ཡིས། །ང་རྒྱལ་དྲེགས་པའི་བག་ཆགས་,K,,,,,,,[ ],,p=d 40.00%,p (1), ང(2), །_།ང(2831); d (1), ང(2), །_།ང(2831); ,N4972,10
འཕང་སྨད། །རྡོ་རྗེ་སློབ་དཔོན་སྐུ་ལ་བརྡོས,,,,,། །རྒྱལ་ཁམས་ཕུང་ཞིང་སེམས་ཅན་འཚེ། །འདི་,K,,,,,,,[ ],,p=d 40.00%,p (1), ཞིང(278); d (1), ཞིང(278); ,N4972,15
སྤྲིན་ཨ་མྲི་ཏ། །དམར་ཆེན་ཤ་ཁྲག་རྫི་,,,,,ཏ་ཡིས། །གནོད་སྦྱིན་བྱ་རོག་གདོང་གི་ཐུགས་,K,,,,,,,[ ],,p=d 40.00%,p (1), སྦྱིན(881), གནོད་སྦྱིན(5617), །_།གནོད་སྦྱིན(940); d (1), སྦྱིན(881), གནོད་སྦྱིན(5617), །_།གནོད་སྦྱིན(940); ,N4972,20
། །ལྷ་སྲིན་སྡེ་བརྒྱད་རྦོད་སྟོང་ཐམས་ཅད་བཟློག,།།_།,,_།,,ཧཱུཾ་སྟེང་གི་ཕྱོོགས་ནས་བཟློག་པ་ནི། ཁྱུང་,K,,,,,,,[ ],,p d 60.00%,p །།_།(23); d _།(50430), བཟློག_།(189); ,N4972,23
གི་ཕྱོོགས་ནས་བཟློག་པ་ནི། ཁྱུང་དང་ཁ་,,,,,ད་ཤང་ཤ་པ། །བཞད་དང་དུར་བྱ་བཤོག་,K,,,,,,,[ ],,p=d 40.00%,p (1), །_།(997103); d (1), །_།(997103); ,N4972,24
ལྷོ་ཡི་ཕྱོགས་ནས་བཟློག་པ་ནི། །ལྕགས་ཅང་,,,,,འབུམ་ནི་ངུ་ཟུགས[་ཟུག]བྱེད། །བྷྱོ་བྷྱོ་སྡང་བའི་,K,,,,,,,[ ],,p=d 40.00%,p (1); d (1); ,N4972,25
ཞུན་ཆེན་དུད་སྤྲིན་དང་། །དམར་གྱི་རཀྟ་རྩི་,,,,,ཏ་སྙིང་ཆེན་གྱིས། །བྱ་རོག་གདོང་གི་ཐུགས་,K,,,,,,,[ ],,p=d 40.00%,p (1), །_།(997103), གྱིས།_།(3730), ཆེན་གྱིས།_།(133); d (1), །_།(997103), གྱིས།_།(3730), ཆེན་གྱིས།_།(133); ,N4972,26
ནས། །བདུད་མོ་རྩ་འཇིབ་ཁྲག་འཐུང་རྐང་འདག་,,,,,མ། །སྐུ་མདོག་དམར་ནག་ཁྲག་གི་མདོག །,K,,,,,,,[ ],,p=d 40.00%,p (1), དམར(171), མདོག་དམར(112); d (1), དམར(171), མདོག་དམར(112); ,N4972,27
མོས་དམག་སྣ་འདྲེན། །དགྲ་བོའི་ཤ་ཁྲག་སྟོད་,,,,,ཅིང་འཆང་། །དམར་གྱི་གཏོར་མ་འདི་བཞེས་ལ,K,,,,,,,[ ],,p=d 40.00%,p (1), གྱི(3024); d (1), གྱི(3024); ,N4972,28
ལྟར་འབུལ་ལ། དྲག་པོའི་ཕྲིན་ལས་འདི་བཏང་,་།།_།།།_།,,་།_།,,ཧཱུཾ་མ་གཡེལ་མ་གཡེལ་ཆོས་སྐྱོང་རྣམས། །ཁྱེད་,K,,,,,,,[ ],,p d 60.00%,p ; d །_།(997103), ངོ་།_།(24189); ,N4972,30
 །བཙན་དང་རྒྱལ་པོའི་ཆད་པ་བཟློག །སྨུ་,,,,,དང་འགོང་པོའི་གནོད་པ་བཟློག། །།ཧཱུཾ་དཔལ་ལྡན་,K,,,,,,,[ ],,p=d 40.00%,p (1), གནོད་པ(3387); d (1), གནོད་པ(3387); ,N4972,32
སྲུངས་མཛད་པའི་མགོན་པོ་སྟེ། །བསིལ་བ་ཚལ་,,,,,གྱི་དུར་ཁྲོད་དུ། །ས་བདག་མ་ལུས་དབང་,K,,,,,,,[ ],,p=d 40.00%,p (1), །_།(997103), དུ།_།(5210); d (1), །_།(997103), དུ།_།(5210); ,N4972,33
པ་ཀླུ་གྲུབ་ནག་པོས་མཛད་པ་རྫོགས་སོ།། །།,,,,,,K,,,,,,,[ ],,p=d 40.00%,p (1), །།_།།(7586), སོ།།_།།(1472), རྫོགས་སོ།།_།།(1081); d (1), །།_།།(7586), སོ།།_།།(1472), རྫོགས་སོ།།_།།(1081); ,N4972,35
